Real,Region index,Zone,Column,Facies,Bulk,Net,Pore,Hcpv,Stoiip,Assoc.Gas
1,CentralRamp,Totals,Gas,Totals,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Floodplain,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Channel,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Crevasse,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Coal,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Calcite,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Offshore,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralHorst,Valysar,Gas,Totals,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Floodplain,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Channel,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Crevasse,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Coal,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Calcite,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Offshore,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralHorst,Therys,Gas,Totals,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Floodplain,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Channel,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Crevasse,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Coal,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Calcite,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Offshore,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralHorst,Volon,Gas,Totals,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Floodplain,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Channel,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Crevasse,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Coal,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Calcite,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Offshore,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralHorst,Totals,Gas,Totals,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Floodplain,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Channel,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Crevasse,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Coal,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Calcite,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Offshore,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Valysar,Gas,Totals,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Floodplain,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Channel,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Crevasse,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Coal,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Calcite,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Offshore,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Therys,Gas,Totals,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Floodplain,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Channel,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Crevasse,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Coal,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Calcite,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Offshore,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Volon,Gas,Totals,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Floodplain,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Channel,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Crevasse,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Coal,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Calcite,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Offshore,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Totals,Gas,Totals,0,0,0,0,0,0
1,Totals,Valysar,Gas,Floodplain,9976749.485,9976749.491,984840.7487,215353.4873,50082205.61,7662.577493
1,Totals,Valysar,Gas,Channel,5521946.743,5521946.736,1516512.457,1458023.767,339075289.3,51878.51956
1,Totals,Valysar,Gas,Crevasse,2251682.724,2251682.719,473652.9605,390741.1409,90870031.39,13903.11484
1,Totals,Valysar,Gas,Coal,7202988.951,7202988.96,0,0,0,0
1,Totals,Valysar,Gas,Calcite,0,0,0,0,0,0
1,Totals,Valysar,Gas,Offshore,0,0,0,0,0,0
1,Totals,Valysar,Gas,Lowershoreface,0,0,0,0,0,0
1,Totals,Valysar,Gas,Uppershoreface,0,0,0,0,0,0
1,Totals,Valysar,Gas,Totals,24953367.9,24953367.91,2975006.166,2064118.395,480027526.3,73444.2119
1,Totals,Therys,Gas,Floodplain,0,0,0,0,0,0
1,Totals,Therys,Gas,Channel,0,0,0,0,0,0
1,Totals,Therys,Gas,Crevasse,0,0,0,0,0,0
1,Totals,Therys,Gas,Coal,0,0,0,0,0,0
1,Totals,Therys,Gas,Calcite,1317019.833,1317019.835,0,0,0,0
1,Totals,Therys,Gas,Offshore,8407733.445,8407733.433,885524.9279,184958.6254,43013633.2,6581.08591
1,Totals,Therys,Gas,Lowershoreface,4637661.601,4637661.599,1161361.981,799506.5419,185931751,28447.55806
1,Totals,Therys,Gas,Uppershoreface,3166929.692,3166929.692,1019229.955,973287.2001,226345856.9,34630.91631
1,Totals,Therys,Gas,Totals,17529344.57,17529344.56,3066116.864,1957752.367,455291241,69659.56029
1,Totals,Volon,Gas,Floodplain,363618.8058,363618.8062,37927.5733,0,0,0
1,Totals,Volon,Gas,Channel,2151860.881,2151860.879,556651.5992,525570.5904,122225716.8,18700.5348
1,Totals,Volon,Gas,Crevasse,0,0,0,0,0,0
1,Totals,Volon,Gas,Coal,0,0,0,0,0,0
1,Totals,Volon,Gas,Calcite,486096.8918,486096.8916,0,0,0,0
1,Totals,Volon,Gas,Offshore,0,0,0,0,0,0
1,Totals,Volon,Gas,Lowershoreface,0,0,0,0,0,0
1,Totals,Volon,Gas,Uppershoreface,0,0,0,0,0,0
1,Totals,Volon,Gas,Totals,3001576.579,3001576.577,594579.1725,525570.5904,122225716.8,18700.5348
1,Totals,Totals,Gas,Floodplain,10340368.29,10340368.3,1022768.322,215353.4873,50082205.61,7662.577493
1,Totals,Totals,Gas,Channel,7673807.624,7673807.615,2073164.056,1983594.357,461301006.2,70579.05436
1,Totals,Totals,Gas,Crevasse,2251682.724,2251682.719,473652.9605,390741.1409,90870031.39,13903.11484
1,Totals,Totals,Gas,Coal,7202988.951,7202988.96,0,0,0,0
1,Totals,Totals,Gas,Calcite,1803116.725,1803116.726,0,0,0,0
1,Totals,Totals,Gas,Offshore,8407733.445,8407733.433,885524.9279,184958.6254,43013633.2,6581.08591
1,Totals,Totals,Gas,Lowershoreface,4637661.601,4637661.599,1161361.981,799506.5419,185931751,28447.55806
1,Totals,Totals,Gas,Uppershoreface,3166929.692,3166929.692,1019229.955,973287.2001,226345856.9,34630.91631
1,Totals,Totals,Gas,Totals,45484289.05,45484289.04,6635702.202,4547441.353,1057544484,161804.307
1,WestLowland,Valysar,Totals,Floodplain,210157837,210157837,20002667.49,0,0,0
1,WestLowland,Valysar,Totals,Channel,183541996.2,183541996.2,48100820.93,0,0,0
1,WestLowland,Valysar,Totals,Crevasse,68865621.72,68865621.73,14094263.33,0,0,0
1,WestLowland,Valysar,Totals,Coal,72943243.46,72943243.45,0,0,0,0
1,WestLowland,Valysar,Totals,Calcite,0,0,0,0,0,0
1,WestLowland,Valysar,Totals,Offshore,0,0,0,0,0,0
1,WestLowland,Valysar,Totals,Lowershoreface,0,0,0,0,0,0
1,WestLowland,Valysar,Totals,Uppershoreface,0,0,0,0,0,0
1,WestLowland,Valysar,Totals,Totals,535508698.5,535508698.4,82197751.74,0,0,0
1,WestLowland,Therys,Totals,Floodplain,0,0,0,0,0,0
1,WestLowland,Therys,Totals,Channel,0,0,0,0,0,0
1,WestLowland,Therys,Totals,Crevasse,0,0,0,0,0,0
1,WestLowland,Therys,Totals,Coal,0,0,0,0,0,0
1,WestLowland,Therys,Totals,Calcite,52049895.89,52049895.87,0,0,0,0
1,WestLowland,Therys,Totals,Offshore,215925317.5,215925317.5,19198527.58,0,0,0
1,WestLowland,Therys,Totals,Lowershoreface,171942904.3,171942904.3,44378103.8,0,0,0
1,WestLowland,Therys,Totals,Uppershoreface,110436294.6,110436294.6,33543610.93,0,0,0
1,WestLowland,Therys,Totals,Totals,550354412.3,550354412.3,97120242.31,0,0,0
1,WestLowland,Volon,Totals,Floodplain,143519085.5,143519085.4,13357751.61,0,0,0
1,WestLowland,Volon,Totals,Channel,297049556.7,297049556.7,72688369.88,0,0,0
1,WestLowland,Volon,Totals,Crevasse,0,0,0,0,0,0
1,WestLowland,Volon,Totals,Coal,0,0,0,0,0,0
1,WestLowland,Volon,Totals,Calcite,71473593.43,71473593.46,0,0,0,0
1,WestLowland,Volon,Totals,Offshore,0,0,0,0,0,0
1,WestLowland,Volon,Totals,Lowershoreface,0,0,0,0,0,0
1,WestLowland,Volon,Totals,Uppershoreface,0,0,0,0,0,0
1,WestLowland,Volon,Totals,Totals,512042235.6,512042235.6,86046121.5,0,0,0
1,WestLowland,Totals,Totals,Floodplain,353676922.5,353676922.5,33360419.1,0,0,0
1,WestLowland,Totals,Totals,Channel,480591552.9,480591552.9,120789190.8,0,0,0
1,WestLowland,Totals,Totals,Crevasse,68865621.72,68865621.73,14094263.33,0,0,0
1,WestLowland,Totals,Totals,Coal,72943243.46,72943243.45,0,0,0,0
1,WestLowland,Totals,Totals,Calcite,123523489.3,123523489.3,0,0,0,0
1,WestLowland,Totals,Totals,Offshore,215925317.5,215925317.5,19198527.58,0,0,0
1,WestLowland,Totals,Totals,Lowershoreface,171942904.3,171942904.3,44378103.8,0,0,0
1,WestLowland,Totals,Totals,Uppershoreface,110436294.6,110436294.6,33543610.93,0,0,0
1,WestLowland,Totals,Totals,Totals,1597905346,1597905346,265364115.5,0,0,0
1,CentralSouth,Valysar,Totals,Floodplain,59888657,59888656.96,5686801.99,0,0,0
1,CentralSouth,Valysar,Totals,Channel,46949261.43,46949261.44,12419501.96,0,0,0
1,CentralSouth,Valysar,Totals,Crevasse,15172095.97,15172095.97,3096769.703,0,0,0
1,CentralSouth,Valysar,Totals,Coal,11667526.08,11667526.08,0,0,0,0
1,CentralSouth,Valysar,Totals,Calcite,0,0,0,0,0,0
1,CentralSouth,Valysar,Totals,Offshore,0,0,0,0,0,0
1,CentralSouth,Valysar,Totals,Lowershoreface,0,0,0,0,0,0
1,CentralSouth,Valysar,Totals,Uppershoreface,0,0,0,0,0,0
1,CentralSouth,Valysar,Totals,Totals,133677540.5,133677540.4,21203073.65,0,0,0
1,CentralSouth,Therys,Totals,Floodplain,0,0,0,0,0,0
1,CentralSouth,Therys,Totals,Channel,0,0,0,0,0,0
1,CentralSouth,Therys,Totals,Crevasse,0,0,0,0,0,0
1,CentralSouth,Therys,Totals,Coal,0,0,0,0,0,0
1,CentralSouth,Therys,Totals,Calcite,6032294.396,6032294.392,0,0,0,0
1,CentralSouth,Therys,Totals,Offshore,7759653.674,7759653.682,659949.2575,0,0,0
1,CentralSouth,Therys,Totals,Lowershoreface,10009884.85,10009884.86,2585948.181,0,0,0
1,CentralSouth,Therys,Totals,Uppershoreface,12365777.46,12365777.47,3892148.175,0,0,0
1,CentralSouth,Therys,Totals,Totals,36167610.38,36167610.4,7138045.614,0,0,0
1,CentralSouth,Volon,Totals,Floodplain,51349495.43,51349495.42,4989269.241,0,0,0
1,CentralSouth,Volon,Totals,Channel,125795312.1,125795312,30865215.39,0,0,0
1,CentralSouth,Volon,Totals,Crevasse,0,0,0,0,0,0
1,CentralSouth,Volon,Totals,Coal,0,0,0,0,0,0
1,CentralSouth,Volon,Totals,Calcite,31002589.75,31002589.76,0,0,0,0
1,CentralSouth,Volon,Totals,Offshore,0,0,0,0,0,0
1,CentralSouth,Volon,Totals,Lowershoreface,0,0,0,0,0,0
1,CentralSouth,Volon,Totals,Uppershoreface,0,0,0,0,0,0
1,CentralSouth,Volon,Totals,Totals,208147397.3,208147397.2,35854484.63,0,0,0
1,CentralSouth,Totals,Totals,Floodplain,111238152.4,111238152.4,10676071.23,0,0,0
1,CentralSouth,Totals,Totals,Channel,172744573.6,172744573.5,43284717.35,0,0,0
1,CentralSouth,Totals,Totals,Crevasse,15172095.97,15172095.97,3096769.703,0,0,0
1,CentralSouth,Totals,Totals,Coal,11667526.08,11667526.08,0,0,0,0
1,CentralSouth,Totals,Totals,Calcite,37034884.15,37034884.15,0,0,0,0
1,CentralSouth,Totals,Totals,Offshore,7759653.674,7759653.682,659949.2575,0,0,0
1,CentralSouth,Totals,Totals,Lowershoreface,10009884.85,10009884.86,2585948.181,0,0,0
1,CentralSouth,Totals,Totals,Uppershoreface,12365777.46,12365777.47,3892148.175,0,0,0
1,CentralSouth,Totals,Totals,Totals,377992548.2,377992548.1,64195603.9,0,0,0
1,CentralNorth,Valysar,Totals,Floodplain,45961307.63,45961307.64,4438896.794,0,0,0
1,CentralNorth,Valysar,Totals,Channel,23928645.04,23928645.03,6367318.528,0,0,0
1,CentralNorth,Valysar,Totals,Crevasse,13302629.68,13302629.7,2757603.791,0,0,0
1,CentralNorth,Valysar,Totals,Coal,19963280.62,19963280.6,0,0,0,0
1,CentralNorth,Valysar,Totals,Calcite,0,0,0,0,0,0
1,CentralNorth,Valysar,Totals,Offshore,0,0,0,0,0,0
1,CentralNorth,Valysar,Totals,Lowershoreface,0,0,0,0,0,0
1,CentralNorth,Valysar,Totals,Uppershoreface,0,0,0,0,0,0
1,CentralNorth,Valysar,Totals,Totals,103155863,103155863,13563819.11,0,0,0
1,CentralNorth,Therys,Totals,Floodplain,0,0,0,0,0,0
1,CentralNorth,Therys,Totals,Channel,0,0,0,0,0,0
1,CentralNorth,Therys,Totals,Crevasse,0,0,0,0,0,0
1,CentralNorth,Therys,Totals,Coal,0,0,0,0,0,0
1,CentralNorth,Therys,Totals,Calcite,7545415.477,7545415.479,0,0,0,0
1,CentralNorth,Therys,Totals,Offshore,32892044.04,32892044.05,3479059.521,0,0,0
1,CentralNorth,Therys,Totals,Lowershoreface,22368173.64,22368173.62,5453899.115,0,0,0
1,CentralNorth,Therys,Totals,Uppershoreface,15454040.62,15454040.62,4931376.599,0,0,0
1,CentralNorth,Therys,Totals,Totals,78259673.78,78259673.77,13864335.23,0,0,0
1,CentralNorth,Volon,Totals,Floodplain,18389410.79,18389410.79,1683343.567,0,0,0
1,CentralNorth,Volon,Totals,Channel,14157627.8,14157627.81,3406676.688,0,0,0
1,CentralNorth,Volon,Totals,Crevasse,0,0,0,0,0,0
1,CentralNorth,Volon,Totals,Coal,0,0,0,0,0,0
1,CentralNorth,Volon,Totals,Calcite,5748173.625,5748173.625,0,0,0,0
1,CentralNorth,Volon,Totals,Offshore,0,0,0,0,0,0
1,CentralNorth,Volon,Totals,Lowershoreface,0,0,0,0,0,0
1,CentralNorth,Volon,Totals,Uppershoreface,0,0,0,0,0,0
1,CentralNorth,Volon,Totals,Totals,38295212.21,38295212.23,5090020.255,0,0,0
1,CentralNorth,Totals,Totals,Floodplain,64350718.42,64350718.43,6122240.361,0,0,0
1,CentralNorth,Totals,Totals,Channel,38086272.84,38086272.84,9773995.216,0,0,0
1,CentralNorth,Totals,Totals,Crevasse,13302629.68,13302629.7,2757603.791,0,0,0
1,CentralNorth,Totals,Totals,Coal,19963280.62,19963280.6,0,0,0,0
1,CentralNorth,Totals,Totals,Calcite,13293589.1,13293589.1,0,0,0,0
1,CentralNorth,Totals,Totals,Offshore,32892044.04,32892044.05,3479059.521,0,0,0
1,CentralNorth,Totals,Totals,Lowershoreface,22368173.64,22368173.62,5453899.115,0,0,0
1,CentralNorth,Totals,Totals,Uppershoreface,15454040.62,15454040.62,4931376.599,0,0,0
1,CentralNorth,Totals,Totals,Totals,219710749,219710749,32518174.6,0,0,0
1,NorthHorst,Valysar,Totals,Floodplain,18265968.05,18265968.06,1735223.654,0,0,0
1,NorthHorst,Valysar,Totals,Channel,11809305.08,11809305.07,3247895.729,0,0,0
1,NorthHorst,Valysar,Totals,Crevasse,5516555.152,5516555.141,1129470.572,0,0,0
1,NorthHorst,Valysar,Totals,Coal,9583213.191,9583213.204,0,0,0,0
1,NorthHorst,Valysar,Totals,Calcite,0,0,0,0,0,0
1,NorthHorst,Valysar,Totals,Offshore,0,0,0,0,0,0
1,NorthHorst,Valysar,Totals,Lowershoreface,0,0,0,0,0,0
1,NorthHorst,Valysar,Totals,Uppershoreface,0,0,0,0,0,0
1,NorthHorst,Valysar,Totals,Totals,45175041.47,45175041.47,6112589.955,0,0,0
1,NorthHorst,Therys,Totals,Floodplain,0,0,0,0,0,0
1,NorthHorst,Therys,Totals,Channel,0,0,0,0,0,0
1,NorthHorst,Therys,Totals,Crevasse,0,0,0,0,0,0
1,NorthHorst,Therys,Totals,Coal,0,0,0,0,0,0
1,NorthHorst,Therys,Totals,Calcite,2666771.863,2666771.862,0,0,0,0
1,NorthHorst,Therys,Totals,Offshore,23134158.15,23134158.14,2361932.052,0,0,0
1,NorthHorst,Therys,Totals,Lowershoreface,11160132.33,11160132.33,2755096.187,0,0,0
1,NorthHorst,Therys,Totals,Uppershoreface,6730269.103,6730269.098,2123711.244,0,0,0
1,NorthHorst,Therys,Totals,Totals,43691331.45,43691331.43,7240739.483,0,0,0
1,NorthHorst,Volon,Totals,Floodplain,3323204.412,3323204.413,328634.4638,0,0,0
1,NorthHorst,Volon,Totals,Channel,10287815.78,10287815.78,2585075.317,0,0,0
1,NorthHorst,Volon,Totals,Crevasse,0,0,0,0,0,0
1,NorthHorst,Volon,Totals,Coal,0,0,0,0,0,0
1,NorthHorst,Volon,Totals,Calcite,2534014.47,2534014.474,0,0,0,0
1,NorthHorst,Volon,Totals,Offshore,0,0,0,0,0,0
1,NorthHorst,Volon,Totals,Lowershoreface,0,0,0,0,0,0
1,NorthHorst,Volon,Totals,Uppershoreface,0,0,0,0,0,0
1,NorthHorst,Volon,Totals,Totals,16145034.66,16145034.67,2913709.781,0,0,0
1,NorthHorst,Totals,Totals,Floodplain,21589172.46,21589172.47,2063858.118,0,0,0
1,NorthHorst,Totals,Totals,Channel,22097120.86,22097120.85,5832971.046,0,0,0
1,NorthHorst,Totals,Totals,Crevasse,5516555.152,5516555.141,1129470.572,0,0,0
1,NorthHorst,Totals,Totals,Coal,9583213.191,9583213.204,0,0,0,0
1,NorthHorst,Totals,Totals,Calcite,5200786.333,5200786.336,0,0,0,0
1,NorthHorst,Totals,Totals,Offshore,23134158.15,23134158.14,2361932.052,0,0,0
1,NorthHorst,Totals,Totals,Lowershoreface,11160132.33,11160132.33,2755096.187,0,0,0
1,NorthHorst,Totals,Totals,Uppershoreface,6730269.103,6730269.098,2123711.244,0,0,0
1,NorthHorst,Totals,Totals,Totals,105011407.6,105011407.6,16267039.22,0,0,0
1,CentralRamp,Valysar,Totals,Floodplain,6131131.332,6131131.341,603134.2405,0,0,0
1,CentralRamp,Valysar,Totals,Channel,2827111.905,2827111.904,779506.0526,0,0,0
1,CentralRamp,Valysar,Totals,Crevasse,2731790.373,2731790.373,593394.0659,0,0,0
1,CentralRamp,Valysar,Totals,Coal,1628244.198,1628244.198,0,0,0,0
1,CentralRamp,Valysar,Totals,Calcite,0,0,0,0,0,0
1,CentralRamp,Valysar,Totals,Offshore,0,0,0,0,0,0
1,CentralRamp,Valysar,Totals,Lowershoreface,0,0,0,0,0,0
1,CentralRamp,Valysar,Totals,Uppershoreface,0,0,0,0,0,0
1,CentralRamp,Valysar,Totals,Totals,13318277.81,13318277.82,1976034.359,0,0,0
1,CentralRamp,Therys,Totals,Floodplain,0,0,0,0,0,0
1,CentralRamp,Therys,Totals,Channel,0,0,0,0,0,0
1,CentralRamp,Therys,Totals,Crevasse,0,0,0,0,0,0
1,CentralRamp,Therys,Totals,Coal,0,0,0,0,0,0
1,CentralRamp,Therys,Totals,Calcite,1049167.412,1049167.411,0,0,0,0
1,CentralRamp,Therys,Totals,Offshore,1377657.982,1377657.982,127372.6363,0,0,0
1,CentralRamp,Therys,Totals,Lowershoreface,2057309.021,2057309.015,534604.3738,0,0,0
1,CentralRamp,Therys,Totals,Uppershoreface,2831238.616,2831238.611,913958.5664,0,0,0
1,CentralRamp,Therys,Totals,Totals,7315373.032,7315373.02,1575935.576,0,0,0
1,CentralRamp,Volon,Totals,Floodplain,3839705.419,3839705.419,381814.5539,0,0,0
1,CentralRamp,Volon,Totals,Channel,7968227.022,7968227.022,1972398.055,0,0,0
1,CentralRamp,Volon,Totals,Crevasse,0,0,0,0,0,0
1,CentralRamp,Volon,Totals,Coal,0,0,0,0,0,0
1,CentralRamp,Volon,Totals,Calcite,1522108.966,1522108.968,0,0,0,0
1,CentralRamp,Volon,Totals,Offshore,0,0,0,0,0,0
1,CentralRamp,Volon,Totals,Lowershoreface,0,0,0,0,0,0
1,CentralRamp,Volon,Totals,Uppershoreface,0,0,0,0,0,0
1,CentralRamp,Volon,Totals,Totals,13330041.41,13330041.41,2354212.609,0,0,0
1,CentralRamp,Totals,Totals,Floodplain,9970836.752,9970836.76,984948.7945,0,0,0
1,CentralRamp,Totals,Totals,Channel,10795338.93,10795338.93,2751904.108,0,0,0
1,CentralRamp,Totals,Totals,Crevasse,2731790.373,2731790.373,593394.0659,0,0,0
1,CentralRamp,Totals,Totals,Coal,1628244.198,1628244.198,0,0,0,0
1,CentralRamp,Totals,Totals,Calcite,2571276.377,2571276.379,0,0,0,0
1,CentralRamp,Totals,Totals,Offshore,1377657.982,1377657.982,127372.6363,0,0,0
1,CentralRamp,Totals,Totals,Lowershoreface,2057309.021,2057309.015,534604.3738,0,0,0
1,CentralRamp,Totals,Totals,Uppershoreface,2831238.616,2831238.611,913958.5664,0,0,0
1,CentralRamp,Totals,Totals,Totals,33963692.25,33963692.24,5906182.545,0,0,0
1,CentralHorst,Valysar,Totals,Floodplain,41981230.91,41981230.91,4194846.402,0,0,0
1,CentralHorst,Valysar,Totals,Channel,34407856.83,34407856.82,9543500.031,0,0,0
1,CentralHorst,Valysar,Totals,Crevasse,13045462.86,13045462.87,2737094.089,0,0,0
1,CentralHorst,Valysar,Totals,Coal,13329251.99,13329251.98,0,0,0,0
1,CentralHorst,Valysar,Totals,Calcite,0,0,0,0,0,0
1,CentralHorst,Valysar,Totals,Offshore,0,0,0,0,0,0
1,CentralHorst,Valysar,Totals,Lowershoreface,0,0,0,0,0,0
1,CentralHorst,Valysar,Totals,Uppershoreface,0,0,0,0,0,0
1,CentralHorst,Valysar,Totals,Totals,102763802.6,102763802.6,16475440.52,0,0,0
1,CentralHorst,Therys,Totals,Floodplain,0,0,0,0,0,0
1,CentralHorst,Therys,Totals,Channel,0,0,0,0,0,0
1,CentralHorst,Therys,Totals,Crevasse,0,0,0,0,0,0
1,CentralHorst,Therys,Totals,Coal,0,0,0,0,0,0
1,CentralHorst,Therys,Totals,Calcite,4843864.384,4843864.378,0,0,0,0
1,CentralHorst,Therys,Totals,Offshore,8644203.554,8644203.548,960244.2043,0,0,0
1,CentralHorst,Therys,Totals,Lowershoreface,18618981.6,18618981.59,4564376.809,0,0,0
1,CentralHorst,Therys,Totals,Uppershoreface,18604906.87,18604906.87,6128814.715,0,0,0
1,CentralHorst,Therys,Totals,Totals,50711956.41,50711956.39,11653435.73,0,0,0
1,CentralHorst,Volon,Totals,Floodplain,33207002.08,33207002.08,3203425.3,0,0,0
1,CentralHorst,Volon,Totals,Channel,59693806.44,59693806.44,15032569.11,0,0,0
1,CentralHorst,Volon,Totals,Crevasse,0,0,0,0,0,0
1,CentralHorst,Volon,Totals,Coal,0,0,0,0,0,0
1,CentralHorst,Volon,Totals,Calcite,12936763.1,12936763.09,0,0,0,0
1,CentralHorst,Volon,Totals,Offshore,0,0,0,0,0,0
1,CentralHorst,Volon,Totals,Lowershoreface,0,0,0,0,0,0
1,CentralHorst,Volon,Totals,Uppershoreface,0,0,0,0,0,0
1,CentralHorst,Volon,Totals,Totals,105837571.6,105837571.6,18235994.41,0,0,0
1,CentralHorst,Totals,Totals,Floodplain,75188232.99,75188232.99,7398271.703,0,0,0
1,CentralHorst,Totals,Totals,Channel,94101663.26,94101663.27,24576069.14,0,0,0
1,CentralHorst,Totals,Totals,Crevasse,13045462.86,13045462.87,2737094.089,0,0,0
1,CentralHorst,Totals,Totals,Coal,13329251.99,13329251.98,0,0,0,0
1,CentralHorst,Totals,Totals,Calcite,17780627.49,17780627.47,0,0,0,0
1,CentralHorst,Totals,Totals,Offshore,8644203.554,8644203.548,960244.2043,0,0,0
1,CentralHorst,Totals,Totals,Lowershoreface,18618981.6,18618981.59,4564376.809,0,0,0
1,CentralHorst,Totals,Totals,Uppershoreface,18604906.87,18604906.87,6128814.715,0,0,0
1,CentralHorst,Totals,Totals,Totals,259313330.6,259313330.6,46364870.66,0,0,0
1,EastLowland,Valysar,Totals,Floodplain,126538150.1,126538150.1,10507510.41,0,0,0
1,EastLowland,Valysar,Totals,Channel,67429500.31,67429500.29,17571768.94,0,0,0
1,EastLowland,Valysar,Totals,Crevasse,31232135.41,31232135.43,6058743.502,0,0,0
1,EastLowland,Valysar,Totals,Coal,44091973.09,44091973.08,0,0,0,0
1,EastLowland,Valysar,Totals,Calcite,0,0,0,0,0,0
1,EastLowland,Valysar,Totals,Offshore,0,0,0,0,0,0
1,EastLowland,Valysar,Totals,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Valysar,Totals,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Valysar,Totals,Totals,269291758.9,269291758.9,34138022.86,0,0,0
1,EastLowland,Therys,Totals,Floodplain,0,0,0,0,0,0
1,EastLowland,Therys,Totals,Channel,0,0,0,0,0,0
1,EastLowland,Therys,Totals,Crevasse,0,0,0,0,0,0
1,EastLowland,Therys,Totals,Coal,0,0,0,0,0,0
1,EastLowland,Therys,Totals,Calcite,14347871.72,14347871.72,0,0,0,0
1,EastLowland,Therys,Totals,Offshore,38891091.4,38891091.39,3522855.274,0,0,0
1,EastLowland,Therys,Totals,Lowershoreface,37283948.01,37283947.99,8909551.393,0,0,0
1,EastLowland,Therys,Totals,Uppershoreface,26305189.84,26305189.84,8032484.273,0,0,0
1,EastLowland,Therys,Totals,Totals,116828101,116828100.9,20464890.94,0,0,0
1,EastLowland,Volon,Totals,Floodplain,49354954.2,49354954.23,4146110.391,0,0,0
1,EastLowland,Volon,Totals,Channel,97687582.85,97687582.87,23124521.54,0,0,0
1,EastLowland,Volon,Totals,Crevasse,0,0,0,0,0,0
